rank_position,image_index,hard_label,hard_label_name,true_entropy,pred_entropy,entropy_abs_error,kl,true_top_class,true_top_class_name,pred_top_class,pred_top_class_name
251,5909,1,automobile,0.13923299312591553,0.4567016065120697,0.3174686133861542,0.17031517624855042,1,automobile,1,automobile
252,5709,2,bird,1.912662148475647,1.8985931873321533,0.014068961143493652,1.3335363864898682,2,bird,7,horse
253,4089,5,dog,0.37119388580322266,0.13319168984889984,0.23800219595432281,0.09285005927085876,5,dog,5,dog
254,3218,9,truck,0.1414405107498169,1.2535560131072998,1.112115502357483,0.8924052715301514,9,truck,8,ship
255,2906,1,automobile,0.3966277837753296,0.06528475880622864,0.33134302496910095,0.24070221185684204,1,automobile,1,automobile
256,152,6,frog,0.13303963840007782,0.0737401694059372,0.059299468994140625,0.010025372728705406,6,frog,6,frog
257,2927,8,ship,-0.0,0.008838518522679806,0.008838518522679806,0.0007068996201269329,8,ship,8,ship
258,1213,8,ship,0.1370995044708252,0.15047168731689453,0.013372182846069336,0.07987955957651138,8,ship,8,ship
259,4364,9,truck,-0.0,0.1834557205438614,0.1834557205438614,0.02658453956246376,9,truck,9,truck
260,5892,8,ship,-0.0,0.0871904119849205,0.0871904119849205,0.00968165136873722,8,ship,8,ship
261,8271,3,cat,1.1354312896728516,0.604368269443512,0.5310630202293396,0.5584417581558228,3,cat,3,cat
262,8498,1,automobile,-0.0,0.044071268290281296,0.044071268290281296,0.0036422358825802803,1,automobile,1,automobile
263,300,6,frog,-0.0,0.020902512595057487,0.020902512595057487,0.0015616139862686396,6,frog,6,frog
264,790,3,cat,0.1414405107498169,2.1663458347320557,2.024905204772949,1.0338575839996338,3,cat,5,dog
265,9375,3,cat,1.3516799211502075,1.6013476848602295,0.24966776371002197,0.16000792384147644,5,dog,5,dog
266,3543,6,frog,-0.0,0.5503442287445068,0.5503442287445068,0.07523170858621597,6,frog,6,frog
267,2990,4,deer,0.24229221045970917,0.1589706689119339,0.08332154154777527,0.0538184717297554,4,deer,4,deer
268,4376,7,horse,-0.0,1.5887192487716675,1.5887192487716675,0.2994972765445709,7,horse,7,horse
269,258,0,airplane,0.4602574408054352,1.0270566940307617,0.5667992830276489,0.7370121479034424,0,airplane,8,ship
270,5305,7,horse,0.1350361853837967,0.008117920719087124,0.1269182711839676,0.05156446248292923,7,horse,7,horse
271,7802,2,bird,1.0361181497573853,1.423833966255188,0.38771581649780273,0.9280076026916504,2,bird,5,dog
272,1898,0,airplane,0.4602574110031128,2.6324546337127686,2.1721973419189453,1.5482743978500366,0,airplane,1,automobile
273,6079,3,cat,0.8267463445663452,1.04685640335083,0.22011005878448486,0.04398457705974579,3,cat,3,cat
274,7271,7,horse,0.13923299312591553,0.4549348056316376,0.31570181250572205,0.1626090705394745,7,horse,7,horse
275,2037,5,dog,-0.0,0.05484167858958244,0.05484167858958244,0.005207546055316925,5,dog,5,dog
276,5962,6,frog,-0.0,0.13868944346904755,0.13868944346904755,0.014695378951728344,6,frog,6,frog
277,598,5,dog,0.894785463809967,1.6569344997406006,0.7621490359306335,1.0853002071380615,5,dog,3,cat
278,2582,5,dog,-0.0,0.0020491217728704214,0.0020491217728704214,0.0001217052704305388,5,dog,5,dog
279,916,3,cat,-0.0,1.537678837776184,1.537678837776184,2.3427376747131348,3,cat,4,deer
280,553,5,dog,-0.0,0.520921528339386,0.520921528339386,0.07728510349988937,5,dog,5,dog
281,9868,9,truck,-0.0,0.014067359268665314,0.014067359268665314,0.0012506766943261027,9,truck,9,truck
282,9524,4,deer,0.13923299312591553,0.0018196512246504426,0.13741333782672882,0.1856231838464737,4,deer,4,deer
283,46,3,cat,1.7788714170455933,1.2588167190551758,0.5200546979904175,0.27326181530952454,3,cat,3,cat
284,3241,7,horse,-0.0,0.006982907187193632,0.006982907187193632,0.00048720886115916073,7,horse,7,horse
285,2962,8,ship,0.24229221045970917,0.5089392066001892,0.26664698123931885,0.26400038599967957,8,ship,8,ship
286,5828,5,dog,-0.0,0.004748669918626547,0.004748669918626547,0.0003374245425220579,5,dog,5,dog
287,8767,7,horse,-0.0,0.012261833995580673,0.012261833995580673,0.0010013333521783352,7,horse,7,horse
288,4158,7,horse,0.1370995044708252,0.1077917069196701,0.02930779755115509,0.09708210825920105,7,horse,7,horse
289,8826,8,ship,0.13303963840007782,0.01319449208676815,0.11984514445066452,0.08490236103534698,8,ship,8,ship
290,7680,3,cat,1.0073740482330322,0.8284308314323425,0.1789432168006897,0.8893142938613892,3,cat,5,dog
291,8968,8,ship,0.2822921872138977,1.3759464025497437,1.0936541557312012,0.262982040643692,8,ship,8,ship
292,4265,6,frog,-0.0,0.05045745149254799,0.05045745149254799,0.004433445632457733,6,frog,6,frog
293,4395,7,horse,-0.0,0.0007735775434412062,0.0007735775434412062,4.5060096454108134e-05,7,horse,7,horse
294,2150,9,truck,-0.0,0.018507227301597595,0.018507227301597595,0.001596724963746965,9,truck,9,truck
295,8967,2,bird,0.13923299312591553,0.8618837594985962,0.7226507663726807,0.15315954387187958,2,bird,2,bird
296,4855,1,automobile,0.4566836655139923,0.7138808965682983,0.25719723105430603,0.03555569797754288,1,automobile,1,automobile
297,1408,1,automobile,1.1629037857055664,0.1874903440475464,0.97541344165802,0.8347711563110352,1,automobile,1,automobile
298,981,9,truck,-0.0,0.04478427767753601,0.04478427767753601,0.004040887579321861,9,truck,9,truck
299,1006,1,automobile,0.2351934015750885,0.032865673303604126,0.20232772827148438,0.06747141480445862,1,automobile,1,automobile
300,1872,5,dog,-0.0,0.005252330098301172,0.005252330098301172,0.0003940282331313938,5,dog,5,dog
301,4825,7,horse,-0.0,0.03238648176193237,0.03238648176193237,0.003007890423759818,7,horse,7,horse
302,6689,8,ship,0.13923299312591553,1.5824843645095825,1.443251371383667,0.5399429798126221,8,ship,8,ship
303,1275,3,cat,0.13923299312591553,1.2284389734268188,1.0892059803009033,0.2914409041404724,3,cat,3,cat
304,3554,1,automobile,-0.0,0.24977947771549225,0.24977947771549225,0.04156211391091347,1,automobile,1,automobile
305,9291,8,ship,1.0345560312271118,1.9413028955459595,0.9067468643188477,0.8606036901473999,8,ship,2,bird
306,8458,5,dog,-0.0,0.0278947614133358,0.0278947614133358,0.0021546499338001013,5,dog,5,dog
307,2646,3,cat,0.273654967546463,0.05373268947005272,0.21992227435112,0.16507171094417572,3,cat,3,cat
308,5191,3,cat,0.950655996799469,1.2976388931274414,0.3469828963279724,0.8236783742904663,3,cat,5,dog
309,7202,3,cat,0.3825426697731018,0.9370998740196228,0.554557204246521,0.20582517981529236,3,cat,3,cat
310,1780,7,horse,-0.0,0.00013201007095631212,0.00013201007095631212,6.318072792055318e-06,7,horse,7,horse
311,4923,7,horse,0.9780155420303345,0.18952932953834534,0.7884862422943115,0.4558994174003601,7,horse,7,horse
312,2794,0,airplane,0.41599002480506897,0.7895932793617249,0.3736032545566559,0.13149496912956238,0,airplane,0,airplane
313,9407,6,frog,-0.0,0.019620880484580994,0.019620880484580994,0.0014762706123292446,6,frog,6,frog
314,1752,5,dog,0.1414405107498169,0.009863339364528656,0.13157716393470764,0.1647881418466568,5,dog,5,dog
315,318,5,dog,0.1414405107498169,0.13673965632915497,0.004700854420661926,0.09212249517440796,5,dog,5,dog
316,9536,4,deer,0.5831031203269958,0.31791171431541443,0.2651914060115814,0.3074207603931427,4,deer,4,deer
317,4849,5,dog,0.5801263451576233,1.633914828300476,1.053788423538208,0.535184919834137,5,dog,5,dog
318,3312,9,truck,0.13303963840007782,0.4189803898334503,0.2859407663345337,0.052204377949237823,9,truck,9,truck
319,9191,3,cat,0.24229221045970917,0.9469287991523743,0.7046365737915039,0.16005152463912964,3,cat,3,cat
320,6977,7,horse,-0.0,0.39525625109672546,0.39525625109672546,0.06991299241781235,7,horse,7,horse
321,9599,7,horse,0.13923299312591553,0.0005959408590570092,0.13863705098628998,0.169682577252388,7,horse,7,horse
322,7792,9,truck,0.3274449110031128,0.9532290697097778,0.625784158706665,0.254972904920578,9,truck,9,truck
323,2316,5,dog,-0.0,0.7024312615394592,0.7024312615394592,0.1181483268737793,5,dog,5,dog
324,5698,7,horse,-0.0,0.04802774637937546,0.04802774637937546,0.004211248364299536,7,horse,7,horse
325,5932,4,deer,0.41599005460739136,1.332965612411499,0.9169755578041077,0.4554274082183838,4,deer,4,deer
326,8326,3,cat,-0.0,1.3728461265563965,1.3728461265563965,0.345233678817749,3,cat,3,cat
327,5912,4,deer,0.1350361853837967,2.269629716873169,2.1345934867858887,0.6652828454971313,4,deer,4,deer
328,657,1,automobile,0.7601675391197205,0.9650923609733582,0.2049248218536377,0.028968721628189087,1,automobile,1,automobile
329,1952,4,deer,0.13923299312591553,0.019092313945293427,0.1201406791806221,0.04194517433643341,4,deer,4,deer
330,2751,2,bird,-0.0,0.6567314863204956,0.6567314863204956,0.1196814775466919,2,bird,2,bird
331,7409,8,ship,0.13923299312591553,0.004600416868925095,0.13463257253170013,0.12901826202869415,8,ship,8,ship
332,6037,5,dog,0.1414405107498169,0.29649344086647034,0.15505293011665344,0.012111794203519821,5,dog,5,dog
333,6286,8,ship,0.2822921872138977,0.24667046964168549,0.03562171757221222,0.10576184093952179,8,ship,8,ship
334,8409,8,ship,0.1414405107498169,0.08428221195936203,0.057158298790454865,0.06460811197757721,8,ship,8,ship
335,3091,1,automobile,0.7636321783065796,0.6354541182518005,0.12817806005477905,0.3400212228298187,1,automobile,1,automobile
336,7253,4,deer,0.13923299312591553,0.014634552411735058,0.1245984435081482,0.17228174209594727,4,deer,4,deer
337,7270,9,truck,-0.0,0.04558451101183891,0.04558451101183891,0.004936767742037773,9,truck,9,truck
338,4460,9,truck,-0.0,0.019537558779120445,0.019537558779120445,0.0017678599106147885,9,truck,9,truck
339,8868,4,deer,1.3704349994659424,0.4861721396446228,0.8842628598213196,0.28062063455581665,4,deer,4,deer
340,7001,1,automobile,0.5631028413772583,0.06223522126674652,0.5008676052093506,0.2777467966079712,1,automobile,1,automobile
341,4733,6,frog,0.5885058641433716,0.5473074316978455,0.04119843244552612,0.13383205235004425,6,frog,6,frog
342,5886,2,bird,0.27790018916130066,0.8530865907669067,0.5751863718032837,0.07204415649175644,2,bird,2,bird
343,4784,0,airplane,1.1340112686157227,0.22975978255271912,0.9042514562606812,0.6225883364677429,8,ship,8,ship
344,5565,3,cat,0.6698098182678223,0.5649226903915405,0.10488712787628174,0.11588563024997711,3,cat,3,cat
345,7947,2,bird,-0.0,0.8974537253379822,0.8974537253379822,0.18373245000839233,2,bird,2,bird
346,894,1,automobile,-0.0,0.01455802470445633,0.01455802470445633,0.0010758809512481093,1,automobile,1,automobile
347,8402,0,airplane,-0.0,0.25513172149658203,0.25513172149658203,0.03496088832616806,0,airplane,0,airplane
348,546,1,automobile,-0.0,0.02747518941760063,0.02747518941760063,0.002189383376389742,1,automobile,1,automobile
349,9384,4,deer,0.40217918157577515,1.2370994091033936,0.8349202275276184,0.1651313304901123,4,deer,4,deer
350,8258,3,cat,0.41599005460739136,0.01850893348455429,0.39748111367225647,0.2543554902076721,3,cat,3,cat
351,7869,0,airplane,0.13923299312591553,0.08313663303852081,0.056096360087394714,0.029736068099737167,0,airplane,0,airplane
352,5464,7,horse,0.13923299312591553,0.1128988265991211,0.026334166526794434,0.014793728478252888,7,horse,7,horse
353,5861,1,automobile,0.24229221045970917,0.04018405079841614,0.20210815966129303,0.1389862447977066,1,automobile,1,automobile
354,3642,1,automobile,-0.0,0.020473424345254898,0.020473424345254898,0.0018152202246710658,1,automobile,1,automobile
355,3618,4,deer,0.1414405107498169,1.787018060684204,1.6455775499343872,1.2540110349655151,4,deer,7,horse
356,1886,8,ship,0.7874569296836853,0.8006740808486938,0.013217151165008545,2.4575765132904053,8,ship,3,cat
357,6298,3,cat,-0.0,0.6722560524940491,0.6722560524940491,0.12508350610733032,3,cat,3,cat
358,1654,9,truck,-0.0,0.13697503507137299,0.13697503507137299,0.015782680362462997,9,truck,9,truck
359,4299,2,bird,1.9046409130096436,2.02323317527771,0.1185922622680664,0.7629850506782532,2,bird,2,bird
360,4668,6,frog,0.1350361853837967,0.13517257571220398,0.0001363903284072876,0.09280014783143997,6,frog,6,frog
361,6554,5,dog,-0.0,0.036329299211502075,0.036329299211502075,0.003624657168984413,5,dog,5,dog
362,3156,9,truck,-0.0,0.03116939403116703,0.03116939403116703,0.00275946082547307,9,truck,9,truck
363,4731,4,deer,-0.0,0.05017197132110596,0.05017197132110596,0.004804614000022411,4,deer,4,deer
364,9156,6,frog,0.13923299312591553,0.11890026181936264,0.020332731306552887,0.04980319365859032,6,frog,6,frog
365,2282,9,truck,0.13923299312591553,0.4296135902404785,0.290380597114563,0.15242816507816315,9,truck,9,truck
366,600,8,ship,0.2351934015750885,0.17539742588996887,0.05979597568511963,0.08364035189151764,8,ship,8,ship
367,8997,5,dog,0.9543095827102661,0.6598449349403381,0.294464647769928,0.21310344338417053,5,dog,5,dog
368,9377,4,deer,0.5990325808525085,0.8366847634315491,0.23765218257904053,0.15368801355361938,4,deer,4,deer
369,5936,6,frog,0.391243577003479,0.1954859048128128,0.1957576721906662,0.03564869239926338,6,frog,6,frog
370,6432,8,ship,-0.0,0.16780446469783783,0.16780446469783783,0.019740663468837738,8,ship,8,ship
371,7700,6,frog,0.13923299312591553,0.006815898697823286,0.13241709768772125,0.09525696933269501,6,frog,6,frog
372,3456,3,cat,0.1370995044708252,0.01858939416706562,0.11851011216640472,0.08783980458974838,3,cat,3,cat
373,9887,5,dog,-0.0,0.01868785358965397,0.01868785358965397,0.0015420936979353428,5,dog,5,dog
374,2712,1,automobile,0.26954886317253113,0.20499154925346375,0.06455731391906738,0.061308711767196655,1,automobile,1,automobile
375,7755,7,horse,-0.0,0.03127608820796013,0.03127608820796013,0.0029498895164579153,7,horse,7,horse
376,4194,0,airplane,0.4602574408054352,0.14622516930103302,0.31403225660324097,0.07186123728752136,0,airplane,0,airplane
377,10,0,airplane,0.2543850243091583,0.11161618679761887,0.14276883006095886,0.11702121794223785,0,airplane,0,airplane
378,5642,5,dog,0.5971559882164001,1.553621768951416,0.9564657807350159,1.447487473487854,5,dog,4,deer
379,3802,7,horse,-0.0,0.0335785448551178,0.0335785448551178,0.002741033909842372,7,horse,7,horse
380,9922,5,dog,-0.0,0.02745174802839756,0.02745174802839756,0.0023409125860780478,5,dog,5,dog
381,6646,5,dog,0.273654967546463,2.113908529281616,1.8402535915374756,1.3916876316070557,5,dog,3,cat
382,674,2,bird,-0.0,0.7110855579376221,0.7110855579376221,0.1081543043255806,2,bird,2,bird
383,2829,3,cat,-0.0,0.29009443521499634,0.29009443521499634,0.03734998032450676,3,cat,3,cat
384,9993,5,dog,-0.0,0.4774458706378937,0.4774458706378937,0.0966680496931076,5,dog,5,dog
385,1049,4,deer,0.1370995044708252,1.7536128759384155,1.6165133714675903,0.9059246778488159,4,deer,1,automobile
386,6800,6,frog,0.26954886317253113,0.013403835706412792,0.25614503026008606,0.16458860039710999,6,frog,6,frog
387,5809,0,airplane,0.5842388272285461,1.824296236038208,1.2400574684143066,1.7699576616287231,0,airplane,5,dog
388,9862,3,cat,0.27790018916130066,2.2705888748168945,1.9926886558532715,0.7778539657592773,3,cat,3,cat
389,5446,6,frog,0.24229221045970917,0.05716073885560036,0.1851314753293991,0.2856267988681793,6,frog,6,frog
390,8075,8,ship,0.1414405107498169,0.0695374608039856,0.0719030499458313,0.10821674764156342,8,ship,8,ship
391,9758,6,frog,0.39185306429862976,0.29886046051979065,0.09299260377883911,0.15023088455200195,6,frog,6,frog
392,6637,9,truck,0.2822921872138977,1.3405892848968506,1.0582971572875977,0.24414455890655518,9,truck,9,truck
393,4458,3,cat,-0.0,0.15948708355426788,0.15948708355426788,0.016879700124263763,3,cat,3,cat
394,2777,5,dog,-0.0,0.6158109307289124,0.6158109307289124,0.10569964349269867,5,dog,5,dog
395,5654,4,deer,0.13923299312591553,0.8832544684410095,0.744021475315094,0.10792694240808487,4,deer,4,deer
396,9340,1,automobile,0.1350361853837967,0.010332676582038403,0.12470351159572601,0.05373124033212662,1,automobile,1,automobile
397,9027,5,dog,-0.0,0.22301122546195984,0.22301122546195984,0.030793853104114532,5,dog,5,dog
398,1555,0,airplane,-0.0,0.10715246200561523,0.10715246200561523,0.011144770309329033,0,airplane,0,airplane
399,1959,0,airplane,0.27790018916130066,0.7040315866470337,0.42613139748573303,0.06523222476243973,0,airplane,0,airplane
400,6572,4,deer,-0.0,0.019737906754016876,0.019737906754016876,0.001456748810596764,4,deer,4,deer
401,8189,8,ship,-0.0,0.23652774095535278,0.23652774095535278,0.029820537194609642,8,ship,8,ship
402,9274,8,ship,0.13923299312591553,0.7301665544509888,0.5909335613250732,0.14191105961799622,8,ship,8,ship
403,1150,2,bird,0.1370995044708252,1.4203002452850342,1.283200740814209,5.713150978088379,2,bird,3,cat
404,1790,7,horse,0.24229221045970917,0.790192186832428,0.5478999614715576,0.08372816443443298,7,horse,7,horse
405,3237,9,truck,-0.0,0.09889551252126694,0.09889551252126694,0.012055041268467903,9,truck,9,truck
406,1587,2,bird,0.26954886317253113,1.0310968160629272,0.7615479230880737,0.22785331308841705,2,bird,2,bird
407,5176,3,cat,0.2386845052242279,0.6400355696678162,0.40135106444358826,2.478672504425049,3,cat,9,truck
408,3973,9,truck,-0.0,0.058425310999155045,0.058425310999155045,0.006469734013080597,9,truck,9,truck
409,378,0,airplane,0.8172684907913208,1.5321100950241089,0.7148416042327881,1.7063103914260864,0,airplane,8,ship
410,3575,3,cat,-0.0,0.01511035393923521,0.01511035393923521,0.001310085877776146,3,cat,3,cat
411,2571,9,truck,-0.0,0.7944947481155396,0.7944947481155396,1.5925390720367432,9,truck,1,automobile
412,8729,5,dog,-0.0,0.11236745119094849,0.11236745119094849,0.011852908879518509,5,dog,5,dog
413,1502,2,bird,0.27790018916130066,0.07826213538646698,0.19963805377483368,0.11678379774093628,2,bird,2,bird
414,8625,5,dog,0.1370995044708252,0.45543572306632996,0.31833621859550476,0.07596316188573837,5,dog,5,dog
415,4211,4,deer,0.23181301355361938,0.13367080688476562,0.09814220666885376,0.11118531227111816,4,deer,4,deer
416,9004,7,horse,0.1414405107498169,0.004509310238063335,0.13693119585514069,0.07797372341156006,7,horse,7,horse
417,606,4,deer,0.6060906648635864,0.6729145050048828,0.06682384014129639,0.16297990083694458,4,deer,4,deer
418,8243,4,deer,0.1370995044708252,0.7081403732299805,0.5710408687591553,0.1213083565235138,4,deer,4,deer
419,2328,7,horse,-0.0,0.011957901529967785,0.011957901529967785,0.0009791823104023933,7,horse,7,horse
420,2141,7,horse,-0.0,0.45049580931663513,0.45049580931663513,0.08383508771657944,7,horse,7,horse
421,6306,0,airplane,0.9004680514335632,0.026017051190137863,0.8744509816169739,0.6663751602172852,0,airplane,0,airplane
422,7335,4,deer,-0.0,0.0073290299624204636,0.0073290299624204636,0.0005436849896796048,4,deer,4,deer
423,4729,2,bird,0.27790018916130066,2.033776044845581,1.755875825881958,2.2038755416870117,2,bird,5,dog
